"Clip_Number","Clip_Path","Location","Group_Name","Group_ID","Long_Path"
230,"label_groups/background/230_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/230_insect_D1.WAV"
231,"label_groups/background/231_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/231_insect_D1.WAV"
232,"label_groups/background/232_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/232_insect_D1.WAV"
233,"label_groups/background/233_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/233_insect_D1.WAV"
234,"label_groups/background/234_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/234_insect_D1.WAV"
235,"label_groups/background/235_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/235_insect_D1.WAV"
236,"label_groups/background/236_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/236_insect_D1.WAV"
237,"label_groups/background/237_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/237_insect_D1.WAV"
238,"label_groups/background/238_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/238_insect_D1.WAV"
239,"label_groups/background/239_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/239_insect_D1.WAV"
240,"label_groups/background/240_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/240_insect_D1.WAV"
241,"label_groups/background/241_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/241_insect_D1.WAV"
242,"label_groups/background/242_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/242_insect_D1.WAV"
243,"label_groups/background/243_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/243_insect_D1.WAV"
244,"label_groups/background/244_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/244_insect_D1.WAV"
245,"label_groups/background/245_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/245_insect_D1.WAV"
246,"label_groups/background/246_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/246_insect_D1.WAV"
247,"label_groups/background/247_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/247_insect_D1.WAV"
248,"label_groups/background/248_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/248_insect_D1.WAV"
249,"label_groups/background/249_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/249_insect_D1.WAV"
250,"label_groups/background/250_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/250_insect_D1.WAV"
251,"label_groups/background/251_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/251_insect_D1.WAV"
252,"label_groups/background/252_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/252_insect_D1.WAV"
253,"label_groups/background/253_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/253_insect_D1.WAV"
254,"label_groups/background/254_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/254_insect_D1.WAV"
255,"label_groups/background/255_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/255_insect_D1.WAV"
256,"label_groups/background/256_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/256_insect_D1.WAV"
257,"label_groups/background/257_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/257_insect_D1.WAV"
258,"label_groups/background/258_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/258_insect_D1.WAV"
259,"label_groups/background/259_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/259_insect_D1.WAV"
260,"label_groups/background/260_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/260_insect_D1.WAV"
261,"label_groups/background/261_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/261_insect_D1.WAV"
262,"label_groups/background/262_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/262_insect_D1.WAV"
263,"label_groups/background/263_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/263_insect_D1.WAV"
264,"label_groups/background/264_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/264_insect_D1.WAV"
265,"label_groups/background/265_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/265_insect_D1.WAV"
266,"label_groups/background/266_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/266_insect_D1.WAV"
267,"label_groups/background/267_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/267_insect_D1.WAV"
268,"label_groups/background/268_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/268_insect_D1.WAV"
269,"label_groups/background/269_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/269_insect_D1.WAV"
270,"label_groups/background/270_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/270_insect_D1.WAV"
271,"label_groups/background/271_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/271_insect_D1.WAV"
272,"label_groups/background/272_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/272_insect_D1.WAV"
273,"label_groups/background/273_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/273_insect_D1.WAV"
274,"label_groups/background/274_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/274_insect_D1.WAV"
275,"label_groups/background/275_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/275_insect_D1.WAV"
276,"label_groups/background/276_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/276_insect_D1.WAV"
277,"label_groups/background/277_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/277_insect_D1.WAV"
278,"label_groups/background/278_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/278_insect_D1.WAV"
279,"label_groups/background/279_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/279_insect_D1.WAV"
280,"label_groups/background/280_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/280_insect_D1.WAV"
281,"label_groups/background/281_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/281_insect_D1.WAV"
282,"label_groups/background/282_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/282_insect_D1.WAV"
283,"label_groups/background/283_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/283_insect_D1.WAV"
284,"label_groups/mm/284_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/284_mm_D1.WAV"
285,"label_groups/sc/285_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/285_sc_D1.WAV"
286,"label_groups/sc/286_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/286_sc_D1.WAV"
287,"label_groups/mm/287_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/287_mm_D1.WAV"
288,"label_groups/sc/288_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/288_sc_D1.WAV"
289,"label_groups/sc/289_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/289_sc_D1.WAV"
290,"label_groups/sc/290_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/290_sc_D1.WAV"
291,"label_groups/sc/291_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/291_sc_D1.WAV"
292,"label_groups/mm/292_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/292_mm_D1.WAV"
293,"label_groups/sc/293_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/293_sc_D1.WAV"
294,"label_groups/sc/294_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/294_sc_D1.WAV"
295,"label_groups/sc/295_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/295_sc_D1.WAV"
296,"label_groups/sc/296_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/296_sc_D1.WAV"
297,"label_groups/mm/297_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/297_mm_D1.WAV"
298,"label_groups/sc/298_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/298_sc_D1.WAV"
299,"label_groups/sc/299_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/299_sc_D1.WAV"
300,"label_groups/mm/300_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/300_mm_D1.WAV"
301,"label_groups/sc/301_sc_D1.WAV","D1","gc",1,"./Audio_Label_194/label_groups/sc/301_sc_D1.WAV"
302,"label_groups/sc/302_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/302_sc_D1.WAV"
303,"label_groups/sc/303_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/303_sc_D1.WAV"
304,"label_groups/sc/304_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/304_sc_D1.WAV"
305,"label_groups/sc/305_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/305_sc_D1.WAV"
306,"label_groups/sc/306_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/306_sc_D1.WAV"
307,"label_groups/sc/307_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/307_sc_D1.WAV"
308,"label_groups/sc/308_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/308_sc_D1.WAV"
309,"label_groups/sc/309_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/309_sc_D1.WAV"
310,"label_groups/sc/310_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/310_sc_D1.WAV"
311,"label_groups/mm/311_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/311_mm_D1.WAV"
312,"label_groups/sc/312_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/312_sc_D1.WAV"
313,"label_groups/sc/313_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/313_sc_D1.WAV"
314,"label_groups/sc/314_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/314_sc_D1.WAV"
315,"label_groups/sc/315_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/315_sc_D1.WAV"
316,"label_groups/mm/316_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/316_mm_D1.WAV"
317,"label_groups/sc/317_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/317_sc_D1.WAV"
318,"label_groups/sc/318_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/318_sc_D1.WAV"
319,"label_groups/sc/319_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/319_sc_D1.WAV"
320,"label_groups/sc/320_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/320_sc_D1.WAV"
321,"label_groups/sc/321_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/321_sc_D1.WAV"
322,"label_groups/sc/322_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/322_sc_D1.WAV"
323,"label_groups/sc/323_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/323_sc_D1.WAV"
324,"label_groups/mm/324_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/324_mm_D1.WAV"
325,"label_groups/sc/325_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/325_sc_D1.WAV"
326,"label_groups/sc/326_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/326_sc_D1.WAV"
327,"label_groups/sc/327_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/327_sc_D1.WAV"
328,"label_groups/sc/328_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/328_sc_D1.WAV"
329,"label_groups/sc/329_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/329_sc_D1.WAV"
330,"label_groups/sc/330_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/330_sc_D1.WAV"
331,"label_groups/mm/331_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/331_mm_D1.WAV"
332,"label_groups/sc/332_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/332_sc_D1.WAV"
333,"label_groups/sc/333_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/333_sc_D1.WAV"
334,"label_groups/sc/334_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/334_sc_D1.WAV"
335,"label_groups/sc/335_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/335_sc_D1.WAV"
336,"label_groups/sc/336_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/336_sc_D1.WAV"
337,"label_groups/sc/337_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/337_sc_D1.WAV"
338,"label_groups/sc/338_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/338_sc_D1.WAV"
339,"label_groups/mm/339_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/339_mm_D1.WAV"
340,"label_groups/sc/340_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/340_sc_D1.WAV"
341,"label_groups/sc/341_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/341_sc_D1.WAV"
342,"label_groups/sc/342_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/342_sc_D1.WAV"
343,"label_groups/sc/343_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/343_sc_D1.WAV"
344,"label_groups/sc/344_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/344_sc_D1.WAV"
345,"label_groups/sc/345_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/345_sc_D1.WAV"
346,"label_groups/sc/346_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/346_sc_D1.WAV"
347,"label_groups/sc/347_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/347_sc_D1.WAV"
348,"label_groups/mm/348_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/348_mm_D1.WAV"
349,"label_groups/gc/349_gc_D1.WAV","D1","gc",1,"./Audio_Label_194/label_groups/gc/349_gc_D1.WAV"
350,"label_groups/sc/350_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/350_sc_D1.WAV"
351,"label_groups/sc/351_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/351_sc_D1.WAV"
352,"label_groups/sc/352_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/352_sc_D1.WAV"
353,"label_groups/sc/353_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/353_sc_D1.WAV"
354,"label_groups/sc/354_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/354_sc_D1.WAV"
355,"label_groups/mm/355_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/355_mm_D1.WAV"
356,"label_groups/sc/356_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/356_sc_D1.WAV"
357,"label_groups/sc/357_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/357_sc_D1.WAV"
358,"label_groups/sc/358_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/358_sc_D1.WAV"
359,"label_groups/sc/359_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/359_sc_D1.WAV"
360,"label_groups/sc/360_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/360_sc_D1.WAV"
361,"label_groups/mm/361_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/361_mm_D1.WAV"
362,"label_groups/sc/362_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/362_sc_D1.WAV"
363,"label_groups/sc/363_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/363_sc_D1.WAV"
364,"label_groups/sc/364_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/364_sc_D1.WAV"
365,"label_groups/sc/365_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/365_sc_D1.WAV"
366,"label_groups/sc/366_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/366_sc_D1.WAV"
367,"label_groups/mm/367_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/367_mm_D1.WAV"
368,"label_groups/sc/368_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/368_sc_D1.WAV"
369,"label_groups/sc/369_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/369_sc_D1.WAV"
370,"label_groups/sc/370_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/370_sc_D1.WAV"
371,"label_groups/sc/371_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/371_sc_D1.WAV"
372,"label_groups/mm/372_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/372_mm_D1.WAV"
373,"label_groups/sc/373_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/373_sc_D1.WAV"
374,"label_groups/sc/374_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/374_sc_D1.WAV"
375,"label_groups/sc/375_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/375_sc_D1.WAV"
376,"label_groups/sc/376_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/376_sc_D1.WAV"
377,"label_groups/sc/377_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/377_sc_D1.WAV"
378,"label_groups/sc/378_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/378_sc_D1.WAV"
379,"label_groups/sc/379_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/379_sc_D1.WAV"
380,"label_groups/mm/380_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/380_mm_D1.WAV"
381,"label_groups/mm/381_mm_D1.WAV","D1","mm",2,"./Audio_Label_194/label_groups/mm/381_mm_D1.WAV"
382,"label_groups/sc/382_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/382_sc_D1.WAV"
383,"label_groups/sc/383_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/383_sc_D1.WAV"
384,"label_groups/sc/384_sc_D1.WAV","D1","sc",3,"./Audio_Label_194/label_groups/sc/384_sc_D1.WAV"
